Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2020-01-02,02:00:00,1.3985320197126188,0.40195192461521956,223.65277951403596,15.375967005299756,0.23232006017671536,0.4725897794155661,0.46528525309672586
2020-01-02,03:00:00,2.814054972861252,0.8457448783257632,222.32491505379875,11.271375415057575,0.444020680256224,0.4529731009953861,0.5903565871252286
2020-01-02,04:00:00,3.165865559879191,0.3462660507879305,236.76798176973384,7.225915705285946,0.620652236979387,0.5307426314461787,0.07359784601550046
2020-01-02,05:00:00,0.7090268572399898,0.6546211935154629,235.53196964393376,4.906203563697627,0.9151462573581014,0.06542670398580264,0.7112975338654591
2020-01-02,06:00:00,3.2339518335564725,0.7093142948034834,226.5451474739933,6.329073481206512,0.015836011046124976,0.9084942513366362,0.526701670749045
2020-01-02,07:00:00,1.2673585565928118,0.5861823540883414,233.16394816426734,9.156490055718086,0.21257315817322753,0.6677170516418508,0.6242622822227224
2020-01-02,08:00:00,0.7927321684337578,0.3572419681701362,222.4832037309562,4.365873170614622,0.2344505077612904,0.6175856779093686,0.7238305808508831
2020-01-02,09:00:00,4.7699849176399995,0.5770533417135443,230.14095318095357,19.320293161658263,0.32661268026179424,0.9264635364705636,0.6755587407731556
2020-01-02,10:00:00,4.845344148835517,0.3422655927897462,220.3746058412084,3.044180447397613,0.2817866204206789,0.9936371776083867,0.0953215886856319
2020-01-02,11:00:00,4.137788066524076,0.08387373855201208,227.83203761843112,19.725971255295164,0.5901387855622386,0.1633933906584769,0.7825920761157946
2020-01-02,12:00:00,1.870761961280168,0.9928039781860144,221.4968564294281,16.995972434012778,0.8856202642547454,0.7489969849050235,0.6100465818337363
2020-01-02,13:00:00,0.9395245130287274,0.1271824536325109,229.50294360313765,9.039880732761043,0.6369778410723894,0.5799451744883861,0.7148808420070504
2020-01-02,14:00:00,3.579048619304706,0.07234838383605735,228.4336329370579,15.056510353375993,0.24152655895435915,0.4609971885902796,0.26150172501208835
2020-01-02,15:00:00,2.480686221828206,0.8785307492071559,228.88770053276113,13.758789630231334,0.8637528500700845,0.9776126016471456,0.22142721918425756
2020-01-02,16:00:00,1.0491720568015048,0.3018346608928951,220.90662604095988,5.052451441029688,0.6320457891475133,0.8502630111551132,0.8260922778607862
2020-01-02,17:00:00,2.728296095500716,0.6502969740735076,227.23232682563665,7.442331636259982,0.21896212498790157,0.6967499840934692,0.39038918490286023
2020-01-02,18:00:00,0.6547483450184828,0.32900572966223285,235.12967698199833,10.749328693303699,0.3616665371665032,0.3826761671901395,0.5753467224050782
2020-01-02,19:00:00,4.59194180935452,0.39145427079447115,227.3782874670724,13.11903941786681,0.7899648067397825,0.6660408041546844,0.5515954723662168
2020-01-02,20:00:00,1.6645099172000761,0.2621129720167965,234.3034390521916,11.315004645775808,0.7389311814871142,0.5316941235594036,0.5851668224530189
2020-01-02,21:00:00,3.481350279592919,0.3430440057930102,227.38957447267467,9.986761759123002,0.5765823695056426,0.24936844974269878,0.06950642746649416
2020-01-02,22:00:00,1.9026998424023494,0.4107004005865431,228.46478882980372,9.419893195643104,0.14476750274056183,0.45038132314567414,0.30247364561658563
2020-01-02,23:00:00,2.8403060953001487,0.7204160690923429,231.27784225658533,10.46702548660534,0.8032892973145042,0.2122119681017124,0.06648053948641763
2020-01-03,00:00:00,2.9601962570447586,0.5115361942347918,239.01363873614164,9.252678877073436,0.3075425285527481,0.5004202932051846,0.4801609752686542
2020-01-03,01:00:00,1.3318450498648717,0.9435652171569769,222.1772089329331,11.285271473368603,0.7715979389991624,0.7202380759451205,0.902098680406989
2020-01-03,02:00:00,4.863130824940513,0.04188039383877551,220.65827537322346,17.871720681886668,0.6475663657622588,0.036646223819128965,0.38917618331427906
2020-01-03,03:00:00,3.9880977051250155,0.5030683226320282,232.1591436762009,13.023756948037622,0.2641702816435182,0.765379709318652,0.7824497539306405
2020-01-03,04:00:00,4.727745237038851,0.5842247888317181,238.9819417785685,14.729796624782262,0.21236922813265668,0.019993992008343286,0.28724635893503014
2020-01-03,05:00:00,4.526723076924419,0.9201969860742739,239.7944626510943,12.352179540884755,0.13090992325771877,0.5172777029593253,0.8562657720368057
2020-01-03,06:00:00,3.1905499046498833,0.049158523621427586,229.68328494784004,13.217335965866043,0.24194623658811576,0.5734767071501634,0.4195031088744642
2020-01-03,07:00:00,4.6484340576040255,0.573499584935216,229.36163242170198,11.988646740515422,0.15782902244914,0.7612434596277908,0.35521741565089715
2020-01-03,08:00:00,0.8982162592336378,0.853629928527957,232.8992754149039,1.5104639217206408,0.6170512477877513,0.7610288233408169,0.6974796045377959
2020-01-03,09:00:00,1.3819228808861534,0.24192772811923657,231.1126951440994,19.992369261800377,0.5987831189772536,0.41745544584290617,0.5127572822557825
2020-01-03,10:00:00,0.7035228000974213,0.8762923485239374,232.68176115228238,1.638575564045037,0.5861720601327972,0.06637251089843466,0.3373200447351823
2020-01-03,11:00:00,1.9639864884346896,0.019043409274291823,237.4799885107579,8.507812156439421,0.6418898092248384,0.6935001527758172,0.05809222947747661
2020-01-03,12:00:00,2.249047803602669,0.7324546291337297,234.92612338975218,2.997197887679735,0.8147845339645663,0.5109860073924182,0.16663932381659985
2020-01-03,13:00:00,1.7210706429825315,0.933113221168653,229.93754783373592,2.8416405583777165,0.9135527115498034,0.3330584566631015,0.7723237171265864
2020-01-03,14:00:00,4.229318791183682,0.6571976616400622,229.2372891800034,16.07701208181519,0.23037553790176213,0.23487378275299042,0.9207317075620071
2020-01-03,15:00:00,2.105389970121152,0.43902924398044796,232.7920349702623,9.092589807803462,0.5877744901689257,0.11975821311047574,0.16883828477532792
2020-01-03,16:00:00,1.7642052935932133,0.04488101647271803,229.11412568840595,16.221635457676534,0.07833622124727146,0.2951424972086053,0.5694412215082058
2020-01-03,17:00:00,2.942132374212118,0.9201138133226288,229.1555870253128,6.1829429429357985,0.12014243835559513,0.458489625125293,0.03417369393925351
2020-01-03,18:00:00,1.1341590123864318,0.4702962226915748,220.3261180357301,5.872793044318461,0.6543393129613905,0.47760916817925225,0.29084345724977867
2020-01-03,19:00:00,4.109886413393179,0.02899674433594801,223.48128274814616,5.773396254474781,0.48658056169045083,0.582738931414786,0.44878795902045154
2020-01-03,20:00:00,0.8354778965589686,0.6898210713287619,229.77027279991506,12.706766901750466,0.7583320868344338,0.3624685693540506,0.7358778672988096
2020-01-03,21:00:00,4.940991214702327,0.4818372535762582,236.45306918100738,16.484988407066403,0.42567748099057134,0.9198978692387965,0.04410785346981849
2020-01-03,22:00:00,3.9751014618349583,0.12434531744241073,225.57454013454247,9.592959191429571,0.1275984068329381,0.495869613082618,0.7812306510028161
2020-01-03,23:00:00,1.3942205669037757,0.21427180931025958,230.452868662623,8.205728922180565,0.8720536538308254,0.4237250401184556,0.20264776430531906
2020-01-04,00:00:00,0.5248495270562108,0.06449068045584627,226.89924169518466,19.498011529831338,0.08288847114532227,0.04816796835148307,0.7595317710449209
2020-01-04,01:00:00,4.169576428046754,0.5742935397085736,222.09607979079178,3.2183266842211373,0.18896464253538203,0.5990150821328838,0.6254708117859797
2020-01-04,02:00:00,3.680858047314277,0.6220294792520092,239.165969661426,10.246020958852958,0.276976865961851,0.6028689360667185,0.33957583692430227
2020-01-04,03:00:00,3.780532256184443,0.5057422983554444,237.09347740500604,8.761267310447252,0.9952806070654268,0.583289630030703,0.723751480791174
2020-01-04,04:00:00,3.970716560086756,0.8171021330026149,221.56984848933814,2.8644053351509173,0.4168598201759839,0.8875969176082205,0.23632258381392257
2020-01-04,05:00:00,0.8332009328034067,0.8610088213080136,234.3957452493657,6.095806879676164,0.5017085304781149,0.76290083258929,0.21972795901587916
2020-01-04,06:00:00,2.113095778449227,0.6156243966831266,226.95159808715,1.5403830390031286,0.7696967509738685,0.8674056195924268,0.06174475817451586
2020-01-04,07:00:00,1.0214107678630837,0.012756479707430546,239.89699614123586,17.662131490676185,0.6364155853388137,0.0594225569099307,0.3930771738241009
2020-01-04,08:00:00,4.383965416440171,0.6952296557477357,226.04797039657956,12.54914105081762,0.8414206919413334,0.31812643225484194,0.0977066311026823
2020-01-04,09:00:00,3.304841570724011,0.4179992169203516,224.774768907252,16.485351459534762,0.4864334585878938,0.3187119436947047,0.41950090535964557
2020-01-04,10:00:00,1.9890411118369213,0.565557483226387,231.3578109661081,10.909534595656806,0.972177687493222,0.65704505776862,0.009803576077060727
2020-01-04,11:00:00,0.7860125762871064,0.6490806020188844,236.7025232668641,12.390686759015992,0.796812361586308,0.4486150487045102,0.15508334715777772
2020-01-04,12:00:00,1.89942044772048,0.35023661432707676,223.85037743639597,14.316235078374133,0.4013653883132652,0.7774726032520418,0.9323719406921996
2020-01-04,13:00:00,1.9633249491203617,0.9170985051717943,234.18805539438662,18.252220921820083,0.381271822945248,0.38443056665569475,0.7955618161704119
2020-01-04,14:00:00,3.783227802521288,0.1339748667497812,221.22813166282242,2.7432858686910695,0.9294911920442178,0.22160757731240877,0.23616359073554494
2020-01-04,15:00:00,3.369008621098459,0.6715118072810374,238.37869486220995,7.2880194999788115,0.6844156358147172,0.2909510682942784,0.7182920070713487
2020-01-04,16:00:00,4.49245734159347,0.004359579956580428,221.62149832294597,14.47149762330001,0.6214336345256386,0.18246972615081436,0.6684817910754367
2020-01-04,17:00:00,2.6249671632287717,0.9246511054051808,238.28462752688324,19.208660697026463,0.7578306374338108,0.19789269176290003,0.17692561404380525
2020-01-04,18:00:00,1.0381741067223578,0.1125041332380915,229.81614498905407,19.635341141310104,0.5608338281117115,0.21683891543065148,0.37105852701074926
2020-01-04,19:00:00,3.7096015425034774,0.09488423014757463,228.9618222559184,13.123957173607986,0.1591667730857267,0.016094711507224524,0.9137057425616368
2020-01-04,20:00:00,3.9235327187760385,0.33300763305224423,239.46614159000754,4.678371077342478,0.3192154620784311,0.7160880347625455,0.7387178832056503
2020-01-04,21:00:00,3.025747389062733,0.3735662860390806,239.80768355396438,3.264969316865178,0.5579448637089698,0.39960234227113556,0.7603491963064923
2020-01-04,22:00:00,3.9693523097955246,0.21430007232287862,233.00356251922022,18.974829241328084,0.018167820927166956,0.022671331881828904,0.563886033734629
2020-01-04,23:00:00,2.7220801836397586,0.5851216609271247,222.54238583714098,9.244626099787641,0.4373507049632278,0.3700075444658403,0.665539798735106
2020-01-05,00:00:00,2.852297732218973,0.4429140980419636,230.12340171310404,4.701504631991011,0.7558028792759367,0.905368127115412,0.5087384762683055
2020-01-05,01:00:00,2.423934582613473,0.03417558904108742,230.58326201911325,18.74395779977442,0.16423400451627235,0.5112443169674448,0.7408938033362336
2020-01-05,02:00:00,0.6143860703484283,0.31965206225530063,230.2889285627062,2.9859611597219256,0.06455895015690571,0.9867520113463506,0.7327276454216958
2020-01-05,03:00:00,0.98551142146987,0.8104329135731705,231.3898367704002,14.861850840284427,0.8360291407276985,0.5399594318780562,0.03108318757224693
2020-01-05,04:00:00,0.6414313355903041,0.6897015348618686,220.37449427588783,12.87999752332335,0.617273868463362,0.962798999051064,0.6317743926397636
2020-01-05,05:00:00,3.3638468506870116,0.7248708535798805,234.22454562941004,2.666958623236945,0.17657897248946397,0.2018007288044127,0.6298136637241806
2020-01-05,06:00:00,1.91460191484347,0.6981169240835235,234.24788603905975,7.436227117149401,0.8063049805831936,0.2899348127193676,0.0673199655996316
2020-01-05,07:00:00,2.7885681102411626,0.3109730213830333,222.30939550355777,3.8486831012602023,0.6581294714872123,0.6999701101797614,0.41038126517364293
2020-01-05,08:00:00,4.584049132667419,0.09966392207677588,231.404788848916,12.485473258130064,0.3341192696484382,0.9868216169994466,0.8987891236123298
2020-01-05,09:00:00,1.6218150311699373,0.272467184033096,231.36722364871548,10.065147601871146,0.3761962719617392,0.825297411019376,0.9534388247033142
2020-01-05,10:00:00,2.3467231536603337,0.8317853001851593,233.649008403808,1.081227368549328,0.15588816318704835,0.5537052766757511,0.7822109477132184
2020-01-05,11:00:00,3.899980123443719,0.9804707977830711,221.7079538427016,19.538500759394253,0.8352555942087403,0.0851526143589153,0.15147118897085
2020-01-05,12:00:00,1.529591744712301,0.49384701474156134,232.53006614532194,7.642108347901268,0.509006651643742,0.36437910999979395,0.3747199567880547
2020-01-05,13:00:00,0.8464095942295684,0.00970035492304222,225.61503901492682,5.90588346390395,0.5570190766436606,0.0864257005965906,0.18255334921708932
2020-01-05,14:00:00,1.8038815381119562,0.14004481213422904,230.14005980992343,5.22641616008795,0.8834919151977477,0.31128136186650446,0.6521361361606152
2020-01-05,15:00:00,1.2254957926430199,0.32208057531626577,235.46647105408152,4.017502027297789,0.015830616453093915,0.25879210066532454,0.773144451312675
2020-01-05,16:00:00,4.683639435541579,0.5785853485929497,234.11291872726028,19.983604448113688,0.06692306252329205,0.3885552966367184,0.8837657186246018
2020-01-05,17:00:00,4.136541708039877,0.07509364580531397,222.37806035355987,6.6070798897504925,0.161578981859815,0.8372765899899189,0.8606484754683704
2020-01-05,18:00:00,3.3503169042969057,0.9433572987098816,231.82369574232146,8.704756447261351,0.03003781308814557,0.15037667131038013,0.09920992766091086
2020-01-05,19:00:00,4.42157265584473,0.3650836732844007,239.38233061881476,17.55576240738369,0.6581561566243995,0.30606394885360755,0.12567400697904285
2020-01-05,20:00:00,4.116524346046015,0.912584217924823,223.13538874670004,13.195862567314684,0.6338794681883207,0.26111724432160754,0.9096718129420688
2020-01-05,21:00:00,1.3395652649871612,0.7805218027570218,237.0581417545083,8.005193823160177,0.2108019029289856,0.2961416471369078,0.8437844319179327
2020-01-05,22:00:00,4.5165154932049,0.7554372725155811,234.05096161107554,18.06824028255321,0.14940644488669474,0.3606234748070922,0.46037816504943985
2020-01-05,23:00:00,2.927040088620428,0.606719579782232,235.4800662581952,15.244759842058404,0.14568470138660672,0.24431174993363847,0.4300520917771532
2020-01-06,00:00:00,4.133480698238282,0.6267838170518446,225.6391665428529,5.330109643292293,0.9532414133186423,0.9425812722231232,0.5527996748831201
2020-01-06,01:00:00,4.53241084965572,0.6380032352162481,225.75777858759685,13.231040897398488,0.6935045286247415,0.4201017139126546,0.596635849881623
2020-01-06,02:00:00,1.9310156373733873,0.6287213870255821,238.12038911552975,18.52557146755563,0.5854288284650793,0.11411326519726817,0.25421656043430474
2020-01-06,03:00:00,0.9952336603745454,0.5537282313983612,227.19664064185116,10.432756690557838,0.3224868718050943,0.4676586100273209,0.40374176347725244
2020-01-06,04:00:00,1.5257082314387376,0.9864140184828889,221.2603078138562,14.938635653801676,0.43304319790878965,0.18443190186135872,0.6196929641389178
2020-01-06,05:00:00,2.4219850488181534,0.7322905674256961,232.011934071589,19.450971135794024,0.08940588119920767,0.21613064250131997,0.2062673860691122
2020-01-06,06:00:00,4.181066446651219,0.7769463883925212,222.49635338083687,14.117868677009046,0.9981518880550014,0.2850414176448327,0.9988332376332111
2020-01-06,07:00:00,4.373287624653545,0.8724628150836742,235.93192482815817,2.946335105555532,0.7550854635716348,0.12475985602594675,0.2829394522920373
2020-01-06,08:00:00,0.5312845873903582,0.21563976272584917,232.83492885002116,5.6466314676944975,0.6214531568282279,0.72111893258,0.5524152780219997
2020-01-06,09:00:00,2.798362861599046,0.08380415909506078,237.49453010442417,12.30683230951033,0.5877671952278822,0.7919464747312489,0.554159593732457
2020-01-06,10:00:00,2.3783495141695052,0.48289443659859865,235.6967449956527,6.235560492066216,0.5043143720331725,0.39428492191560005,0.4514852283891039
2020-01-06,11:00:00,1.4994851471182862,0.5140806956192732,222.24227296676392,19.193292402393656,0.25742742767469584,0.6889925394335452,0.24154345667714427
2020-01-06,12:00:00,1.0393941530015727,0.8291817799499177,227.62141352868844,8.701688646421303,0.2263904034597337,0.3889542901706956,0.5653530723355195
2020-01-06,13:00:00,2.0192682713163257,0.4437835792823357,235.49120499829175,9.687377708914937,0.5495324571892244,0.16407732363636396,0.09101441535011068
2020-01-06,14:00:00,4.743093667606336,0.5708530255443127,228.34682946532652,14.330439775932227,0.07020081455795169,0.39716806133127835,0.38692611333553373
2020-01-06,15:00:00,1.9544131940933984,0.5270709385134583,239.44730969559956,10.960744895495608,0.07447079886853569,0.5569873954816394,0.2242521950160038
2020-01-06,16:00:00,2.8345577978451475,0.03820278375739106,234.714808997869,8.260773370886598,0.5608136031603501,0.040994314076888916,0.12417777396894636
2020-01-06,17:00:00,3.6635853150283,0.615214896596914,220.30999833380642,2.4561196279369963,0.9198120482102392,0.6544843906823702,0.9254829308811575
2020-01-06,18:00:00,2.136333210706823,0.8280432857742522,237.59971383121672,12.332466200649414,0.9142718511298545,0.7426079690047855,0.6999429149432733
2020-01-06,19:00:00,4.873019372244323,0.15750054807580383,222.01609569737116,17.484020585086657,0.010828300660792323,0.8599702577085612,0.16882888234113325
2020-01-06,20:00:00,4.8310128272395,0.5943317339265958,222.81047448360172,14.029486393441067,0.10739421564744978,0.10277056024930697,0.9493958605995163
2020-01-06,21:00:00,1.6330203312141387,0.5936105444464144,234.689848012221,8.248405190892091,0.583077693758695,9.359385827234501e-05,0.2159921081477576
2020-01-06,22:00:00,2.7376182765157346,0.16418496405635874,237.2993711886096,3.4267952278394587,0.8484757218061642,0.07326636902216233,0.23561326379723857
2020-01-06,23:00:00,1.8539523941754634,0.12346357373073602,230.7269925579911,16.51042555118063,0.9544490866568287,0.9241168037861082,0.1332703755450615
2020-01-07,00:00:00,1.7817822246986044,0.9800519429764848,225.78099465891557,18.89321888239289,0.8605822260457793,0.765555721041261,0.7278531354314829
2020-01-07,01:00:00,0.6659912630953976,0.39371916965303755,227.0263109050635,8.37718682512903,0.6776131352964558,0.835435646761167,0.5708754326348959
2020-01-07,02:00:00,3.243039502909536,0.22742172872352928,226.85778659192113,14.84420159449717,0.20052507758923577,0.5170137971659723,0.05825113241487068
2020-01-07,03:00:00,2.7620556045298765,0.17132454445437495,226.53356207619024,8.80450535792436,0.07262147397896235,0.5267198745638754,0.02529994941496294
2020-01-07,04:00:00,0.731654380624952,0.6676017135832351,224.858193436433,10.54307183819179,0.047515782685644714,0.2985055898391845,0.5326594877757307
2020-01-07,05:00:00,1.7539090890647515,0.6094452973272788,232.17734189258465,16.893051231711784,0.6120767846254114,0.8427530519681637,0.6515311919226869
2020-01-07,06:00:00,4.587196486849941,0.6435521229874175,238.00810637130135,2.585062502011918,0.03618860401535773,0.8297695830837843,0.8228736165158667
2020-01-07,07:00:00,1.5780285080013758,0.08800602751145226,226.14164826166683,11.076371626947397,0.7392399564655506,0.3921713457221615,0.47827292415553935
2020-01-07,08:00:00,1.152026924410504,0.893534583498437,223.73388594922824,5.077785218753227,0.7124707373509691,0.32926707047147385,0.6765304787590571
2020-01-07,09:00:00,2.7025374212490334,0.3892663968090483,236.7715533274285,7.456312964419485,0.07961082477667891,0.7383732712530249,0.733655660957089
2020-01-07,10:00:00,4.935427043497703,0.31336940643035793,234.83566661779406,13.24414766820321,0.9066223650367946,0.026168138337933744,0.6130526929781059
2020-01-07,11:00:00,1.589248721801752,0.4623614472477392,238.6167406311982,1.517339834400119,0.5219292886253023,0.8599488985183878,0.3522162523674264
2020-01-07,12:00:00,3.5246099633264536,0.39006606574762825,223.3103947120982,12.282676880490092,0.9044385673377316,0.44624798931417287,0.1318954830276431
2020-01-07,13:00:00,3.927288268979229,0.8635770031391459,222.88502628233184,6.385402549621244,0.9016100561883221,0.44134424654286086,0.6475385445295018
2020-01-07,14:00:00,1.5693689479657986,0.9292609751978921,230.82858788609994,13.72020285535337,0.1970340638871183,0.6690778473873946,0.7686963318123997
2020-01-07,15:00:00,3.776973568753368,0.3034532164496062,232.2886730967019,3.69004568634803,0.3805776279362848,0.6457493603105314,0.18982711865396174
2020-01-07,16:00:00,2.1550240972366392,0.8639358074599548,229.6034688371918,14.980420472507394,0.13462633350381625,0.26597406605636675,0.4948667190814813
2020-01-07,17:00:00,3.3453762376711076,0.7815231295330671,231.9793327264775,13.267154675496585,0.7749780101363207,0.9432786045140967,0.39724538478695437
2020-01-07,18:00:00,3.3508836984240262,0.9308076723447618,223.60759537750144,19.45359482472667,0.5041249155378625,0.9863299793326556,0.2057030755253163
2020-01-07,19:00:00,2.910986078336413,0.24575031218588783,229.59227508328166,18.313471901904812,0.9288075753949819,0.525989014296185,0.24531314986183683
2020-01-07,20:00:00,0.9063039652448374,0.5769591501209791,233.16185121879334,6.382754400794344,0.20821521487627737,0.561380798170347,0.23767414832767608
2020-01-07,21:00:00,4.25886123015157,0.27454458474044463,228.65412898497408,1.5190148817833025,0.688367661519226,0.5543179634236236,0.4189309544933649
2020-01-07,22:00:00,1.9435102923728111,0.8240944904843742,233.58894671633195,13.452002661123398,0.9892368277727088,0.48578740817826094,0.390461918331774
2020-01-07,23:00:00,1.339333296799344,0.005324190571064258,229.0238256110768,12.454860391088777,0.6653812618209913,0.9451870536778255,0.5541787322267724
2020-01-08,00:00:00,0.6834881369964376,0.5648191628863961,226.67199161684556,1.5211466065624752,0.06877393283071265,0.24475244897741222,0.09321068986263581
2020-01-08,01:00:00,3.159018244347088,0.339203431271918,226.07210094174184,3.3308730548492607,0.5884243496951905,0.10795817625538906,0.5812503359042619
2020-01-08,02:00:00,3.549039628290271,0.32268370707782024,228.21804117977177,12.109332386183725,0.1798427496812367,0.9295472843248312,0.021846088289812382
2020-01-08,03:00:00,0.5746452301753526,0.644906323864917,220.46179245364402,18.324718016826345,0.030502777419315397,0.2130383142111527,0.25737512834032095
2020-01-08,04:00:00,2.8044187623467645,0.8514844493139939,233.37050276892228,18.22350525375473,0.33496069730521416,0.749155353542086,0.502138013979457
2020-01-08,05:00:00,1.5192309883907207,0.6091953913933262,236.90211281960524,3.878216037629422,0.26610408305406574,0.2038733092321151,0.6869363033846573
2020-01-08,06:00:00,3.403277556842524,0.8531729786467225,227.09254188886237,8.306904981699741,0.7887708988157541,0.9601860156223588,0.7712656236145972
2020-01-08,07:00:00,1.2846489305224615,0.26459711188102997,220.92066272283438,1.8208544226913064,0.37368054107810045,0.7911217703373095,0.035561316266380594
2020-01-08,08:00:00,3.609219821461097,0.5195018547649811,239.73551194771116,9.916165080895652,0.7329587803851965,0.9187181721148588,0.537486887966994
2020-01-08,09:00:00,2.2403090583524183,0.450536539067076,225.27396510902133,15.308585733790908,0.016238991949331427,0.950984820111659,0.35443659252262427
2020-01-08,10:00:00,4.715284949315305,0.011644899503096218,222.53242243381547,16.009481515946618,0.01481213343339105,0.08442438426899979,0.6949089202882615
2020-01-08,11:00:00,1.1188442486569696,0.5568121431407401,227.39505015946057,10.480799865334886,0.029313457547557098,0.43338885582494746,0.28377976211163414
2020-01-08,12:00:00,2.0347985797261634,0.6615243241461749,234.77114081267112,2.821523819456149,0.21935844178258046,0.6481003370283095,0.7437236296274504
2020-01-08,13:00:00,1.010630845582651,0.5919144044190701,225.8783319378113,8.24591552844976,0.37398778502856167,0.8024561041262308,0.6022369078366592
2020-01-08,14:00:00,4.661121282253532,0.7362798987834215,231.49406407838975,18.709937239512925,0.6078458031168545,0.24147174441440244,0.7896723837176005
2020-01-08,15:00:00,4.448027090214414,0.5713395284530771,228.31119988874283,5.3626385738745785,0.9859138858269728,0.9146048593892884,0.984393958071329
2020-01-08,16:00:00,1.6607373247182002,0.06675025485075692,222.35527984553238,7.075334548341804,0.35440956701433257,0.22097632909813458,0.9085859771641669
2020-01-08,17:00:00,3.4699282071538056,0.11644552408471143,226.6057402498422,15.189716333798346,0.05565890675716623,0.8661764015406866,0.5932901948462174
2020-01-08,18:00:00,4.177499900905471,0.5964745775439524,234.49741011428134,14.938034988832825,0.19490016166584867,0.51271257966419,0.8937621774079746
2020-01-08,19:00:00,2.9984036521975805,0.2749791919736402,232.2400779466289,18.331843472473714,0.8978518338148621,0.5154221718701897,0.15308981285480427
2020-01-08,20:00:00,2.8834276026020293,0.07964512903476584,222.39556759767123,8.374255123687133,0.6993791901477089,0.3740056154819912,0.04303515692194859
